doc_id,sentence_id,sentence_text
16,16_7,Kolangitis  (radang saluran empedu). 
16,16_8,"Gangguan saluran napas misalnya: Bronkhitis  (radang saluran udara menuju paru), Efusi pleura  (penumpukan cairan di rongga antara selaput paru). "
16,16_9,Pneumothoraks  (penumpukan udara di rongga antara selaput paru). 
16,16_10,Tuberkulosis  (flek paru). 
16,16_11,Pneumonia  (radang parenkim paru). 
16,16_12,"Gangguan sistem organ lainnya, misalnya: Penyakit jantung koroner, Ketidakseimbangan asam basa, Hiperkolesterolemia (kolesterol darah tinggi), Saraf tulang belakang terjepit Gangguan cemas berlebih, dan sebagainya. "
16,16_13,"Apabila keluhan terasa sangat membebani Anda, sebaiknya jangan Anda tangani seorang diri ya."
16,16_14,Periksakan langsung keluhan Anda kepada dokter di fasilitas kesehatan terdekat. 
16,16_15,"Dengan demikian, kemungkinan penyebab yang berbahaya bisa terdeteksi dengan cepat dan penanganan pun bisa lebih dini dilakukan. "
16,16_16,"Sementara itu, berikut langkah penanganan awal yang bisa Anda lakukan: Makanlah dengan teratur dengan porsi sedikit - sedikit tetapi sering. "
16,16_17,"Kurangi konsumsi makanan yang terlalu pedas, asam, dan mengandung banyak gas. "
16,16_18,"Batasi konsumsi kafein (kopi, teh, soda, mint, cokelat). "
16,16_19,Kompres area tubuh yang tidak nyaman dengan air hangat. 
16,16_20,Batasi dahulu aktivitas fisik yang terlalu melelahkan. 
16,16_21,Jangan stres atau cemas berlebihan Rajinlah berolahraga. 
16,16_22,Semoga membantu ya.
16,16_23,dr Nadia Nurotul Fuadah.
17,17_0,"Halo Angel, Terima kasih  atas pertanyaannya. "
17,17_1,"Ada banyak jenis obat anti nyeri (analgetik), yang kerap digunakan ialah golongan  salisilat,  paracetamol,  OAINS  (obat anti inflamasi non steroid), opioid, dan sebagainya. "
17,17_2,"Tidak semua obat ini termasuk sebagai obat bebas, yang bisa sembarangan Anda konsumsi tanpa periksa dahulu ke dokter, terlebih bila Anda merupakan seorang penderita  hipertensi. "
17,17_3,"Pemberian beberapa jenis obat anti nyeri pada penderita hipertensi bisa memicu peningkatan tekanan darah yang mendadak, yang bila terlambat ditangani bisa memicu terjadinya stroke dan komplikasi lainnya. "
17,17_4,"Selain itu, beberapa jenis obat anti nyeri juga bisa berinteraksi negatif dengan beberapa jenis obat anti hipertensi. "
17,17_5,"Sebab itu, bila Anda mengalami nyeri, dan belum sempat memeriksakan diri ke dokter, maka jauh lebih aman bagi Anda mengonsumsi obat anti nyeri jenis paracetamol dahulu. "
17,17_6,Obat ini relatif aman untuk dikonsumsi penderita hipertensi. 
17,17_7,"Selain itu, agar nyeri mereda, Anda bisa juga aplikasikan kompres hangat di area tubuh yang nyeri, perbanyak istirahat, dan jangan dahulu cemas / takut berlebihan. "
17,17_8,"Apabila nyeri semakin menjadi dan tidak tertahankan, sebelum sembarangan mengonsumsi obat lain, sebaiknya periksakan dahulu diri Anda ke dokter ya."
17,17_9,"Konsumsi obat anti nyeri jenis lainnya boleh saja dilakukan penderita hipertensi, asalkan di bawah resep dan pengawasan dari dokter yang memeriksa. "
17,17_10,Semoga membantu.
18,18_0,Halo. 
18,18_1,"Bisa saja, namun mual juga bisa disebabkan penyakit lain, jadi belum tentu mual yang timbul setelah makan disebabkan asam lambung. "
18,18_2,"Mual  bisa disebabkan karena beberapa faktor seperti :   Infeksi virus,   Kehamilan muda,   Keracunan makanan,   Kekenyangan,   GERd,   Maag,   efek obat tertentu,   dan lain – lain. "
18,18_3,Gejala  asam lambung  antara lain adalah :   Rasa panas pada dada yang bisa timbul setelah makan atau sebelumnya. 
18,18_4,Rasa perih di ulu hati. 
18,18_5,Mual - muntah   Begah / kembung   terkadang ada keluhan rasa pedih di tenggorokan jika asam lambung naik. 
18,18_6,"Untuk mengatasi asam lambung, maka cara sederhana yang bisa Anda coba antara lain adalah :   Makan porsi kecil. "
18,18_7,Hindari makan terlalu kenyang. 
18,18_8,"Hindari makanan asam, pedas, berminyak. "
18,18_9,"Hindari soda, alkohol, teh dan kopi. "
18,18_10,"Makan obat maag seperti omeprazol, ranitidin dan lain - lain. "
18,18_11,Hindari berbaring sehabis makan. 
18,18_12,Tidak makan 2 jam menjelang tidur. 
18,18_13,Baca topik  menghilangkan mual setelah makan. 
18,18_14,Semoga bermanfaat. 
18,18_15,dr Yusi.
19,19_0,Halo afleni. 
19,19_1,Pendarahan pada kehamilan dapat terjadi pada usia kehamilan muda ataupun kehamilan lanjut. 
19,19_2,Pada kehamilan lanjut pendarahan atau  flek saat hamil dapat dipicu oleh beberapa faktor seperti: Stres Aktivitas fisik berat yang membuat tubuh kelelahan. 
19,19_3,Posisi plasenta yang tidak normal seperti plasenta previa atau letak ari - ari yang mendekati atau menutupi jalan lahir Solusio plasenta atau terlepasnya ari - ari dari dinding rahim ditandai dengan nyeri perut dan keluarnya darah. 
19,19_4,Hubungan seksual berlebihan. 
19,19_5,Infeksi vagina. 
19,19_6,Polip pada leher rahim. 
19,19_7,"Jika sudah dilakukan pemeriksaan dan hasilnya masih baik tidak perlu panik, tetap jaga kehamilan Anda dan upayakan lebih banyak beristirahat, jika diperlukan lakukan bed rest atau istirahat total, perbanyak minum air putih, upayakan menghindari stres dan aktivitas fisik berat. "
19,19_8,"Jika flek disertai dengan nyeri perut, perut terasa kencang, gerakan janin berkurang segera periksakan diri kembali untuk mengetahui kondisinya karena hal ini dapat meningkatkan risiko kelahiran prematur dan stres pada janin. "
19,19_9,Tetap lakukan pemeriksaan berkala setiap bulannya dan memasuki  bulan ke 8  pemeriksaan kehamilan dilakuakn setiap 2 minggu sekali dan nantinya setiap minggu pada bulan ke 9. 
19,19_10,"Semoga bermanfaat, dr Adhi P."
20,20_0,Halo rohmahmila....... 
20,20_1,Terima kasih  atas pertanyaan Anda. 
20,20_2,"Sekedar informasi untuk Anda, menstruasi mempunyai ciri yang normal diantaranya adalah : siklusnya antara 21 hari sampai dengan 35 hari, terjadinya menstruasi antara 3 hari sampai dengan 7 hari, keluarnya darah menstruasi kurang lebih berjumlah 40 mL. "
20,20_3,"Kondisi yang Anda alami dengan keluhan utama berupa keluarnya darah menstruasi yang sedikit ( dimana biasanya kurang dari 40 mL ), dalam bahasa medis disebut sebagai hypomenorrhea. "
20,20_4,"Penyebab tersering terjadinya hypomenorrhea, yaitu karena stres psikologis. "
20,20_5,"Jika seorang wanita mengalami stres, maka hormon di dalam tubuhnya atau bagian otak yang mengatur menstruasi yaitu Hipotalamus akan mengalami gangguan. "
20,20_6,"Selain oleh karena stres psikologis, kondisi ini juga dapat disebabkan oleh : keturunan, usia, penggunaan alat kontrasepsi tertentu, gangguan pada kelenjar tiroid, sindrom ovarium polikistik === gangguan kesehatan yang mengakibatkan ketidakseimbangan hormonal. "
20,20_7,"Sedangkan benjolan pada ketiak Anda dapat disebabkan oleh : pembengkakan kelenjar getah bening, lipoma === sel - sel lemak yang tumbuh secara berlebihan, kista === kantung yang berisi cairan didalam kulit, abses === kumpulan nanah di dalam kulit, kanker. "
20,20_8,"Jika kondisi hypomenorrhea yang Anda alami sudah lebih dari tiga bulan atau tiga siklus menstruasi berturut - turut, maka kami sangat menyarankan untuk segera menemui dokter spesialis kebidanan dan kandungan, dan mendiskusikan masalah ini, agar Anda dapat dilakukan sedangkan pemeriksaan lebih lanjut, sehingga segala sesuatu nya terang dan jelas, dan akhirnya penanganan yang tepat dapat diberikan. "
20,20_9,Klik artikel di bawah ini yang sesuai dengan pertanyaan Anda : MENSTRUASI. 
20,20_10,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat Salam, dr Jati."
21,21_0,Halo Ingrid Terima kasih atas pertanyaannya pada Alodokter. 
21,21_1,Masa nifas  setelah kehamilan biasanya hingga 6 minggu atau sekitar 40 hari. 
21,21_2,Pada masa tersebut memang tidak disarankan untuk melakukan hubungan seksual dengan suami dikarenakan kesiapan psikologis dari ibu. 
21,21_3,Untuk rentang waktu yang Ibu sebutkan memang sudah diluar masa nifas dan sudah diperbolehkan untuk melakukan hubungan seksual dengan suami. 
21,21_4,Namun yang perlu diperhatikan adalah kondisi hormonal wanita setelah melahirkan belum kembali normal seperti sebelum hamil dan pada umumnya kesuburan wanita akan kembali setelah masa nifas selesai atau setelah menstruasi berikutnya. 
21,21_5,"Dan apabila anda memberikan ASI eksklusif, kemungkinan untuk hamil dari hubungan seksual dengan suami dapat dikatakan kecil kemungkinannya. "
21,21_6,Pemilihan  kontrasepsi  bergantung pada kebutuhan dan kesiapan sepasang suami istri. 
21,21_7,"Untuk kondom, tingkat keberhasilan kondom laki - laki dalam mencegah kehamilan adalah 80-89 persen. "
21,21_8,"Untuk kondom wanita, yang memiliki bentuk seperti mangkuk dengan tekstur lentur dan tipis, memiliki tingkat keberhasilan dalam mencegah kehamilan adalah sekitar 80 persen. "
21,21_9,"Untuk tingkat keberhasilan kehamilan yang lebih tinggi, sebaiknya dilakukan pemasangan AKDR (Alat Kontrasepsi Dalam Rahim) dimana tingkat keberhasilannya sebesar 99 persen. "
21,21_10,"Namun sebaiknya Anda mengkonsultasikannya terlebih dahulu dengan Bidan atau dokter spesialis kandungan (SpOG) mengenai pemilihan kontrasepsi baik caranya, tingkat keefektivitasannya, dan efek sampingnya. "
21,21_11,Demikian informasi yang dapat kami berikan. 
21,21_12,Semoga membantu. 
21,21_13,dr Winda Indriati.
22,22_0,"Hai Alfi, Terima kasih  atas pertanyaannya. "
22,22_1,Saya akan bantu menjawab IUD atau alat kontrasepsi dalam rahim (AKDR) atau spiral adalah alat kontrasepsi yang dimasukan ke dalam rahim. 
22,22_2,"IUD ini umumnya ada 2 tipe yaitu hormonal IUD dan copper IUD (AKDR tembaga), yang tujuan keduanya sama - sama mencegah terjadinya pembuahan. "
22,22_3,"IUD baik digunakan pada kondisi: 1 Dimana ibu ingin metode kontrasepsi jangka panjang dimana kesuburan tidak dipengaruhi (pada kontrasepsi hormonal, diperlukan waktu sampai kesuburan kembali seperti sebelum menggunakan kb hormonal). "
22,22_4,2 Tidak dapat atau memiliki kontraindikasi menggunakan kb hormonal. 
22,22_5,3 Ibu menyusui (tidak mempengaruhi produksi ASI). 
22,22_6,"Selain itu, IUD juga memiliki manfaat seperti tidak menyebabkan pertambahan berat badan, mengurangi risiko kehamilan di luar kandungan,  endometriosis , mengurangi perdarahan dan kram saat menstruasi, dan lain - lain. "
22,22_7,Berikut ini adalah risiko yang dapat terjadi pada penggunaan IUD yaitu: 1 Infeksi (jarang). 
22,22_8,2 Kehamilan (sangat jarang). 
22,22_9,3 Masalah menstruasi. 
22,22_10,"Penggunaan IUD dapat menimbulkan gejala perdarahan saat menstruasi menjadi lebih lama, lebih banyak, lebih sakit selama beberapa bulan setelah pemasangan IUD, atau muncul flek diantara periode menstruasi dan keram perut. "
22,22_11,Gejala ini umumnya timbul pada jenis AKDR tembaga. 
22,22_12,Sementara penggunaan IUD hormonal dapat mengurangi masalah perdarahan dan kram perut. 
22,22_13,"1 Pada kasus yang jarang, AKDR dapat menembus dinding rahim (perforasi). "
22,22_14,Pada kondisi ini AKDR harus segera dilepas. 
22,22_15,"2 Ekspulsi Sekitar 2-10 dari 100 IUD yang dipasang, biasanya akan keluar. "
22,22_16,"Kondisi ini terjadi pada beberapa bulan pertama, dan umumnya terjadi pada ibu yang baru saja melahirkan atau pada wanita yang belum pernah hamil. "
22,22_17,"Oleh sebab itu biasanya setelah pemasangan IUD, ibu dapat memeriksanya dengan meraba ada / tidaknya benang plastik IUD di dalam vagina, atau melalui pemeriksaan USG. "
22,22_18,"Kami mengerti perasaan anda, namun perlu diketahui, bahwa rasa cemas hanya memperburuk kondisi anda (perdarahan jadi lebih banyak atau kram semakin sakit). "
22,22_19,Pada beberapa kondisi bisa saja kb spiral copot setelah dipasang. 
22,22_20,Untuk pengecekan ibu dapat merasakan ada / tidaknya benang IUD di dalam vagina atau dengan cara memeriksakan diri ke dokter kandungan. 
22,22_21,Semoga membantu.
23,23_0,Halo Deswita. 
23,23_1,"Walaupun sering BAK merupakan salah satu tanda kehamilan tidak pasti, apabila Anda ingin menunda kehamilan dan Anda sudah meminum alat kontrasepsi emergensi yang Anda sebutkan, kemungkinan kehamilan menjadi kecil. "
23,23_2,"Sering BAK juga merupakan salah satu gejala  infeksi saluran kemih  (ISK), dan bukan efek samping kontrasepsi. "
23,23_3,ISK adalah infeksi pada saluran kemih yang disebabkan oleh bakteri yang berpindah dari lubang anus ke lubang saluran kemih. 
23,23_4,ISK lebih mudah terjadi pada wanita karena jarak lubang anus dan lubang kemih lebih dekat pada wanita daripada pria. 
23,23_5,"Perpindahan bakteri ini umumnya dapat terjadi setelah berhubungan badan, karena kebiasaan menyeka kemaluan setelah berkemih dari belakang ke depan, kebiasaan menggunakan pembalut jenis tampon, dan memakai kontrasepsi jenis diafragma. "
23,23_6,"Beberapa gejala yang dapat dialami oleh penderita adalah:   nyeri saat berkemih,   sering BAK tetapi air seni yang keluar sedikit,   perubahan warna air seni menjadi lebih pekat atau berdarah,   bau air seni yang tidak enak,   rasa tidak tuntas ketika selesai BAK,   demam   nyeri perut bagian bawah. "
23,23_7,"Apabila gejala menetap, silakan Anda memastikan penyebabnya dengan memeriksakan diri ke dokter, biasanya selain memeriksa Anda, dokter juga akan menyarankan melakukan pemeriksaan air kencing. "
23,23_8,"Bila memang terbukti ISK, Anda akan diobati dengan antibiotik. "
23,23_9,"Anda dapat melakukan anjuran berikut:   segera berkemih setelah berhubungan badan untuk membersihkan saluran kemih dari kontaminasi bakteri yang mungkin berpindah   hindari berhubungan badan sampai Anda diobati   perbanyak minum air putih   jangan menahan BAK   hindari penggunaan pembalut jenis tampon   biasakan untuk menyeka kemaluan dari depan ke belakang setelah berkemih   hindari pemakaian celana yang ketat   gunakan celana dalam denga bahan yang mudah menyerap keringat   bila Anda ingin menunda kehamilan, sebaiknya Anda berkonsultasi dengan dokter spesialis kandungan tentang metode kontrasepsi yang tepat untuk Anda. "
23,23_10,"Semoga informasi ini bermanfaat, Salam."
24,24_0,Dear Nur. 
24,24_1,Flek darah yang terjadi apat merupakan menstruasi yang Anda alami namun volumnya sedikit. 
24,24_2,Volume normal darah haid sekitar 10 sampai 80 mL per hari. 
24,24_3,Selain itu dapat pula merupakan flek yang terjadi di luar siklus menstruasi atau sebelum menstruasi yang dapat disebabkan oleh:  :   ketidakseimbangan hormonal. 
24,24_4,Stres. 
24,24_5,Kelelahan. 
24,24_6,radang panggul. 
24,24_7,kista ovarium. 
24,24_8,erosi vagina. 
24,24_9,polip serviks. 
24,24_10,polip rahim. 
24,24_11,Endometriosis. 
24,24_12,infeksi saluran telur. 
24,24_13,kelainan pembekuan darah. 
24,24_14,kanker serviks. 
24,24_15,dan lain sebagainya. 
24,24_16,Sebaiknya Anda berkonsultasi dengan dokter kandungan di mana dokter akan menganalisis gejala yang Anda alami dan melakukan pemeriksaan fisik yang diperlukan. 
24,24_17,Pemeriksaan penunjang seperti tes darah dan USG dapat dokter anjurkan. 
24,24_18,Terapi yang sesuai akan dokter berikan. 
24,24_19,"Anjuran yang dapat Anda lakukan:   hindari aktivitas fisik yang amat melelahkan   minimalisir stres dengan bijak,  konsumsi makanan bergizi seimbang secara teratur,   miliki waktu yang cukup untuk beristirahat dan tidur,  minum air putih dalam jumlah cukup minimal 2 liter per hari. "
24,24_20,"Artikel yang dapat Anda baca: Mewaspadai menstruasi yang tidak normal,  mengapa ada flek cokelat sebelum haid. "
24,24_21,"Semoga bermanfaat dan salam, dr Rony Wijaya."
25,25_0,"Halo, terima kasih sudah bertanya di alodokter com. "
25,25_1,Ruam yang muncul pada bayi merupakan hal yang cukup sering terjadi dikarenakan kulit bayi yang masih sensitif. 
25,25_2,"Beberapa penyebab yang mungkin mengakibatkan ruam pada bayi diantaranya:   â€¢ Alergi, pada beberapa kasus anak dapat mewarisi alergi dari orang tua dan akibat konsumsi makanan tertentu kemudian memberikan ASI juga dapat mempengaruhi alergi pada anak. "
25,25_3,"â€¢ Infeksi kulit akibat bakteri  Infeksi virus, seperti HFMD (hand food and mouth disease). "
25,25_4,"Beberapa saran yang dapat Anda lakukan diantaranya :   â€¢ Menjaga kebersihan kulit bayi dengan segera lap / bersihkan kulit bayi apabila terkena asi, dapat menggunakan handuk yang telah dibasahi air minum, seka pelan pada kulit bayi setiap selesai menyusu. "
25,25_5,â€¢ Jaga kebersihan kulit bayi dengan memandikannya 2 x sehari menggunakan sabun berbahan dasar ringan khusus bayi. 
25,25_6,"â€¢ Apabila bayi mengonsumsi susu formula, pertimbangkan kemungkinan alergi terhadap susu formula tersebut. "
25,25_7,"â€¢ Telusuri faktor pencetus alergi pada bayi melalui makanan yang ibu konsumsi jika bayi minum ASI, apabila mengalami kesulitan dalam menelusurinya, sebaiknya konsultasi langsung dengan dokter. "
25,25_8,Saya sarankan untuk melakukan pemeriksaan ke dokter spesialis anak untuk memastikan penyebab keluhan yang di alami anak Anda. 
25,25_9,Dokter akan melakukan pemeriksaan lanjutan sehingga pengobatan yang tepat dapat diberikan. 
25,25_10,Hindari penggunaan obat apapun tanpa pengawasan dokter. 
25,25_11,"Demikian jawaban dari saya, semoga membantu. "
25,25_12,"Salam, dr Sylvia."
26,26_0,Waalaikum salam Nameil. 
26,26_1,Phenytoin adalah obat antiepilepsi yang digunakan untuk mengontrol kejang. 
26,26_2,"Pemilihan obat phenytoin berdasarkan berbagai pertimbangan, tentunya dokter adik Anda sudah mempertimbangkan berbagai hal, termasuk jenis kejang yang dialami sehingga memilih obat ini. "
26,26_3,"Phenytoin memiliki  efek samping yang umum, diantaranya adalah:  Pusing, mengantuk, kebingungan, gugup. "
26,26_4,"Mual, muntah, konstipasi. "
26,26_5,"Tremor, bicara yang kurang jelas, gangguan koordinasi dan keseimbangan. "
